,pub_year,pub_month,journal_name,paper_title,author
45,2020,01,Nature,Mutations that prevent caspase cleavage of RIPK1 cause autoinflammatory disease,"Australia.Victoria.Najoua.Lalaoui,USA.MD.Steven E.Boyden,USA.MD.Hirotsugu.Oda,USA.MD.Geryl M.Wood,USA.MD.Deborah L.Stone,Australia.Victoria.Diep.Chau,Australia.Victoria.Lin.Liu,USA.MD.Monique.Stoffels,Australia.Victoria.Tobias.Kratina,Australia.Victoria.Kate E.Lawlor,USA.MD.Kristien J M.Zaal,USA.MD.Patrycja M.Hoffmann,Australia.Victoria.Nima.Etemadi,Australia.Victoria.Kristy.Shield-Artin,Australia.Victoria.Christine.Biben,USA.MD.Wanxia Li.Tsai,USA.MD.Mary D.Blake,USA.MD.Hye Sun.Kuehn,USA.MD.Dan.Yang,Australia.Victoria.Holly.Anderton,Australia.Victoria.Natasha.Silke,Germany.Cologne.Laurens.Wachsmuth,USA.MD.Lixin.Zheng,USA.MD.Natalia Sampaio.Moura,USA.MD.David B.Beck,USA.MD.Gustavo.Gutierrez-Cruz,USA.MD.Amanda K.Ombrello,USA.MD.Gineth P.Pinto-Patarroyo,Australia.Victoria.Andrew J.Kueh,Australia.Victoria.Marco J.Herold,Australia.Victoria.Cathrine.Hall,USA.MD.Hongying.Wang,USA.MD.Jae Jin.Chae,USA.MD.Natalia I.Dmitrieva,Australia.Victoria.Mark.McKenzie,Australia.Victoria.Amanda.Light,USA.MD.Beverly K.Barham,USA.MD.Anne.Jones,USA.MD.Tina M.Romeo,USA.MD.Qing.Zhou,USA.MD.Ivona.Aksentijevich,USA.MD.James C.Mullikin,USA.CA.Andrew J.Gross,USA.CA.Anthony K.Shum,Australia.Victoria.Edwin D.Hawkins,Australia.Victoria.Seth L.Masters,USA.MD.Michael J.Lenardo,USA.MD.Manfred.Boehm,USA.MD.Sergio D.Rosenzweig,Germany.Cologne.Manolis.Pasparakis,Australia.Victoria.Anne K.Voss,USA.MD.Massimo.Gadina,USA.MD.Daniel L.Kastner,Australia.Victoria.John.Silke"
46,2020,01,Nature,A dominant autoinflammatory disease caused by non-cleavable variants of RIPK1,"China.Hangzhou.Panfeng.Tao,China.Shanghai.Jinqiao.Sun,China.Shanghai.Zheming.Wu,China.Hangzhou.Shihao.Wang,China.Hangzhou.Jun.Wang,USA.MA.Wanjin.Li,China.Shanghai.Heling.Pan,USA.MD.Renkui.Bai,China.Hangzhou.Jiahui.Zhang,China.Shanghai.Ying.Wang,USA.MA.Pui Y.Lee,China.Shanghai.Wenjing.Ying,China.Shanghai.Qinhua.Zhou,China.Shanghai.Jia.Hou,China.Shanghai.Wenjie.Wang,China.Shanghai.Bijun.Sun,China.Shanghai.Mi.Yang,China.Shanghai.Danru.Liu,China.Hangzhou.Ran.Fang,China.Hangzhou.Huan.Han,China.Hangzhou.Zhaohui.Yang,China.Shanghai.Xin.Huang,China.Ningbo.Haibo.Li,USA.CA.Natalie.Deuitch,USA.MD.Yuan.Zhang,Canada.Ontario.Dilan.Dissanayake,USA.MD.Katrina.Haude,USA.MD.Kirsty.McWalter,Canada.Ontario.Chelsea.Roadhouse,Canada.Ontario.Jennifer J.MacKenzie,Canada.Ontario.Ronald M.Laxer,USA.MD.Ivona.Aksentijevich,China.Hangzhou.Xiaomin.Yu,China.Shanghai.Xiaochuan.Wang,USA.MA.Junying.Yuan,China.Hangzhou.Qing.Zhou"
47,2020,01,Nature,Lactonization as a general route to β-C(sp<sup>3</sup>)-H functionalization,"USA.CA.Zhe.Zhuang,USA.CA.Jin-Quan.Yu"
48,2020,01,Nature,A bacteriophage nucleus-like compartment shields DNA from CRISPR nucleases,"USA.CA.Senén D.Mendoza,USA.CA.Eliza S.Nieweglowska,USA.CA.Sutharsan.Govindarajan,USA.CA.Lina M.Leon,USA.CA.Joel D.Berry,USA.CA.Anika.Tiwari,USA.CA.Vorrapon.Chaikeeratisak,USA.CA.Joe.Pogliano,USA.CA.David A.Agard,USA.CA.Joseph.Bondy-Denomy"
49,2020,01,Nature,Superstructure control of first-cycle voltage hysteresis in oxygen-redox cathodes,"UK.Oxford.Robert A.House,UK.Oxford.Urmimala.Maitra,UK.Oxford.Miguel A.Pérez-Osorio,UK.Oxford.Juan G.Lozano,UK.Oxford.Liyu.Jin,UK.Oxford.James W.Somerville,Sweden.Uppsala.Laurent C.Duda,UK.Harwell.Abhishek.Nag,UK.Harwell.Andrew.Walters,UK.Harwell.Ke-Jin.Zhou,UK.Oxford.Matthew R.Roberts,UK.Oxford.Peter G.Bruce"
50,2020,01,Nature,Importance and vulnerability of the world's water towers,"The Netherlands.Utrecht.W W.Immerzeel,The Netherlands.Utrecht.A F.Lutz,Bolivia.La Paz.M.Andrade,USA.DC.A.Bahl,The Netherlands.Wageningen.H.Biemans,UK.St Andrews.T.Bolch,USA.DC.S.Hyde,USA.DC.S.Brumby,UK.Egham.B J.Davies,USA.DC.A C.Elmore,Czech Republic.Brno.A.Emmer,China.Beijing.M.Feng,Chile.Concepción.A.Fernández,USA.OH.U.Haritashya,USA.AZ.J S.Kargel,Canada.British Columbia.M.Koppes,The Netherlands.Utrecht.P D A.Kraaijenbrink,India.Bangalore.A V.Kulkarni,USA.ME.P A.Mayewski,Nepal.Kathmandu.S.Nepal,Bolivia.La Paz.P.Pacheco,USA.CA.T H.Painter,Switzerland.Birmensdorf.F.Pellicciotti,USA.MD.H.Rajaram,USA.UT.S.Rupper,Nepal.Kathmandu.A.Sinisalo,Nepal.Kathmandu.A B.Shrestha,Switzerland.Zurich.D.Viviroli,Austria.Laxenburg.Y.Wada,China.Beijing.C.Xiao,China.Beijing.T.Yao,USA.DC.J E M.Baillie"
51,2020,01,Nature,Regulation of α-synuclein by chaperones in mammalian cells,"Switzerland.Basel.Björn M.Burmann,Switzerland.Zurich.Juan A.Gerez,Switzerland.Basel.Irena.Matečko-Burmann,Switzerland.Zurich.Silvia.Campioni,Switzerland.Zurich.Pratibha.Kumari,Switzerland.Zurich.Dhiman.Ghosh,Switzerland.Basel.Adam.Mazur,Sweden.Gothenburg.Emelie E.Aspholm,Sweden.Gothenburg.Darius.Šulskis,The Netherlands.Utrecht.Magdalena.Wawrzyniuk,Switzerland.Basel.Thomas.Bock,Switzerland.Basel.Alexander.Schmidt,The Netherlands.Utrecht.Stefan G D.Rüdiger,Switzerland.Zurich.Roland.Riek,Switzerland.Basel.Sebastian.Hiller"
52,2020,01,Nature,RGF1 controls root meristem size through ROS signalling,"USA.NC.Masashi.Yamada,USA.NC.Xinwei.Han,USA.NC.Philip N.Benfey"
53,2020,01,Nature,FACT caught in the act of manipulating the nucleosome,"USA.CO.Yang.Liu,USA.CO.Keda.Zhou,USA.TX.Naifu.Zhang,USA.NY.Hui.Wei,USA.NY.Yong Zi.Tan,USA.NY.Zhening.Zhang,USA.NY.Bridget.Carragher,USA.NY.Clinton S.Potter,USA.TX.Sheena.D'Arcy,USA.CO.Karolin.Luger"
54,2020,01,Nature,An acute immune response underlies the benefit of cardiac stem cell therapy,"USA.OH.Ronald J.Vagnozzi,USA.OH.Marjorie.Maillet,USA.OH.Michelle A.Sargent,USA.OH.Hadi.Khalil,USA.OH.Anne Katrine Z.Johansen,USA.OH.Jennifer A.Schwanekamp,USA.OH.Allen J.York,USA.OH.Vincent.Huang,USA.MA.Matthias.Nahrendorf,USA.OH.Sakthivel.Sadayappan,USA.OH.Jeffery D.Molkentin"
55,2020,01,Nature,Molecular tuning of CO<sub>2</sub>-to-ethylene conversion,"Canada.Ontario.Fengwang.Li,USA.CA.Arnaud.Thevenon,USA.CA.Alonso.Rosas-Hernández,Canada.Ontario.Ziyun.Wang,Canada.Ontario.Yilin.Li,Canada.Ontario.Christine M.Gabardo,Canada.Ontario.Adnan.Ozden,Canada.Ontario.Cao Thang.Dinh,Canada.Ontario.Jun.Li,Canada.Ontario.Yuhang.Wang,Canada.Ontario.Jonathan P.Edwards,Canada.Ontario.Yi.Xu,Canada.Ontario.Christopher.McCallum,USA.CA.Lizhi.Tao,Canada.Ontario.Zhi-Qin.Liang,Canada.Ontario.Mingchuan.Luo,Canada.Ontario.Xue.Wang,Canada.Ontario.Huihui.Li,Canada.Ontario.Colin P.O'Brien,Canada.Ontario.Chih-Shan.Tan,Canada.Ontario.Dae-Hyun.Nam,Canada.Ontario.Rafael.Quintero-Bermudez,Canada.Ontario.Tao-Tao.Zhuang,Canada.Ontario.Yuguang C.Li,USA.CA.Zhiji.Han,USA.CA.R David.Britt,Canada.Ontario.David.Sinton,USA.CA.Theodor.Agapie,USA.CA.Jonas C.Peters,Canada.Ontario.Edward H.Sargent"
56,2020,01,Nature,Confinement of atomically defined metal halide sheets in a metal-organic framework,"USA.CA.Miguel I.Gonzalez,USA.CA.Ari B.Turkiewicz,USA.CA.Lucy E.Darago,USA.CA.Julia.Oktawiec,USA.CA.Karen.Bustillo,USA.MO.Fernande.Grandjean,USA.MO.Gary J.Long,USA.CA.Jeffrey R.Long"
57,2020,01,Nature,Structure of the human metapneumovirus polymerase phosphoprotein complex,"USA.MA.Junhua.Pan,Singapore.Singapore.Xinlei.Qian,Singapore.Singapore.Simon.Lattmann,Singapore.Singapore.Abbas.El Sahili,Singapore.Singapore.Tiong Han.Yeo,Singapore.Singapore.Huan.Jia,USA.MA.Tessa.Cressey,USA.MA.Barbara.Ludeke,USA.MA.Sarah.Noton,USA.MA.Marian.Kalocsay,USA.MA.Rachel.Fearns,Singapore.Singapore.Julien.Lescar"
58,2019,Dec,Nature,From the archive,
59,2019,Dec,Nature biotechnology,Nature Biotech's top 10 stories of 2019,None.None.Lisa.Melton
60,2019,12,Nature communications,Evolution of satellite plasmids can prolong the maintenance of newly acquired accessory genes in bacteria,"USA.78712.Xue.Zhang,USA.78712.Daniel E.Deatherage,USA.78712.Hao.Zheng,USA.78712.Stratton J.Georgoulis,USA.78712.Jeffrey E.Barrick"
61,2019,12,Nature communications,A first-principle mechanism for particulate aggregation and self-assembly in stratified fluids,"USA.27599.Roberto.Camassa,USA.02912.Daniel M.Harris,USA.27599.Robert.Hunt,US.85287.Zeliha.Kilic,USA.27599.Richard M.McLaughlin"
62,2019,Dec,Nature,Rumours fly about changes to US government open-access policy,None.None.Nidhi.Subbaraman
63,2019,Dec,Nature,Head of ancient-DNA lab sacked for 'serious misconduct',None.None.Dyani.Lewis
64,2019,Dec,Nature,Early-career funding sources: you will not find what you do not seek,None.None.Colin.Evans
65,2019,Dec,Nature,Trump picks computer scientist to lead National Science Foundation,None.None.Alexandra.Witze
66,2019,Dec,Nature,Go figure: salary drives researchers to move to new countries,None.None.Chris.Woolston
67,2019,Dec,Nature,Sometimes you end up where you are,None.None.Beth.Cato
68,2019,12,Nature communications,Super-resolution provided by the arbitrarily strong superlinearity of the blackbody radiation,"South Korea.Ulsan.Guillaume.Graciani,South Korea.Ulsan.François.Amblard"
69,2019,12,Nature communications,Discovery of a chemical probe for PRDM9,"Canada.M5G 1L7.Abdellah.Allali-Hassani,Canada.M5G 1L7.Magdalena M.Szewczyk,Canada.M5G 1L7.Danton.Ivanochko,Canada.M5G 1L7.Shawna L.Organ,Singapore.Singapore.Jabez.Bok,Singapore.Singapore.Jessica Sook Yuin.Ho,Singapore.Singapore.Florence P H.Gay,Canada.M5G 1L7.Fengling.Li,Canada.M5G 1L7.Levi.Blazer,Canada.M5G 1L7.Mohammad S.Eram,Canada.M5G 1L7.Levon.Halabelian,Canada.M5G 1L7.David.Dilworth,Canada.M5G 1L7.Genna M.Luciani,Canada.M5G 1L7.Evelyne.Lima-Fernandes,Canada.M5G 1L7.Qin.Wu,Canada.M5G 1L7.Peter.Loppnau,Singapore.Singapore.Nathan.Palmer,Singapore.Singapore.S Zakiah A.Talib,Canada.M5G 1L7.Peter J.Brown,Canada.M5G 1L7.Matthieu.Schapira,Singapore.Singapore.Philipp.Kaldis,USA.07033.Ronan C.O'Hagan,Singapore.Singapore.Ernesto.Guccione,Canada.M5G 1L7.Dalia.Barsyte-Lovejoy,Canada.M5G 1L7.Cheryl H.Arrowsmith,USA.07033.John M.Sanders,USA.07033.Solomon D.Kattar,USA.07033.D Jonathan.Bennett,USA.07033.Benjamin.Nicholson,Canada.M5G 1L7.Masoud.Vedadi"
70,2019,Dec,Nature,"Trickster microbes, manels, Venus: Nature's best long reads of 2019",
71,2019,Dec,Nature,Chinese institutes investigate pathogen outbreaks in lab workers,None.None.David.Cyranoski
72,2019,Dec,Nature,From the archive,
73,2019,Dec,Nature,The PhD student's dilemma,None.None.Sidique.Gawusu
74,2019,Dec,Nature,Nature's top ten books of 2019,
75,2019,Dec,Nature,Japan will build the world's largest neutrino detector,None.None.Davide.Castelvecchi
76,2019,Dec,Nature,What institutions can do to improve science communication,None.None.Jessica.Eise
77,2019,Dec,Nature,US biomedical agency has investigated hundreds claims of inappropriate conduct this year,None.None.Nidhi.Subbaraman
78,2019,Dec,Nature,Hyperauthorship: global projects spark surge in thousand-author papers,None.None.Dalmeet.Singh Chawla
79,2019,Dec,Nature,United States drops charges against two more scientists after Iran prisoner swap,None.None.Michele.Catanzaro
80,2019,12,Nature communications,A metal-peptide capsule by multiple ring threading,"Japan.113-8656.Tomohisa.Sawada,Japan.113-8656.Yuuki.Inomata,Japan.338-8570.Koya.Shimokawa,Japan.113-8656.Makoto.Fujita"
81,2019,Dec,Nature,NASA asteroid hunter chooses landing site on boulder-strewn space rock,None.None.Alexandra.Witze
82,2019,Dec,Nature,Rogue stem-cell salesman Davide Vannoni dies,None.None.Alison.Abbott
83,2019,Dec,Nature,Making a more diverse entrepreneurial environment,None.None.Nikki.Forrester
84,2019,Dec,Nature,Is this cave painting humanity's oldest story,None.None.Ewen.Callaway
85,2019,Dec,Nature,"Keep US research open amid threat from China, says elite JASON group",None.None.Jeff.Tollefson
86,2019,Dec,Nature,Why deadly New Zealand volcano eruption was hard to predict,None.None.John.Pickrell
87,2019,Dec,Nature,A guide to the Nature Index,
88,2019,Dec,Nature,Going north,None.None.Roxanne.Khamsi
89,2019,12,Nature communications,Active generation and magnetic actuation of microrobotic swarms in bio-fluids,"Hong Kong.N.T..Jiangfan.Yu,Hong Kong.N.T..Dongdong.Jin,Hong Kong.N.T..Kai-Fung.Chan,Hong Kong.N.T..Qianqian.Wang,Hong Kong.N.T..Ke.Yuan,Hong Kong.N.T..Li.Zhang"
90,2019,Dec,Nature,European space telescope to launch new era of exoplanet science,None.None.Jonathan.O'Callaghan
91,2019,Dec,Nature,Research group takes down controversial Indonesia fire analysis,None.None.Dyna.Rochmyaningsih
92,2019,Dec,Nature,From the archive,
93,2019,12,Nature communications,The ultrathin limit of improper ferroelectricity,"Switzerland.Zurich.J.Nordlander,Switzerland.Dübendorf.M.Campanini,Switzerland.Dübendorf.M D.Rossell,Switzerland.Dübendorf.R.Erni,Switzerland.Zurich.Q N.Meier,Switzerland.Zurich.A.Cano,Switzerland.Zurich.N A.Spaldin,Switzerland.Zurich.M.Fiebig,Switzerland.Zurich.M.Trassin"
94,2019,12,Nature communications,3D extruded composite thermoelectric threads for flexible energy harvesting,"USA.60208.J.Peng,USA.60208.I.Witting,USA.60208.N.Geisendorfer,USA.60208.M.Wang,USA.60208.M.Chang,USA.60616.A.Jakus,USA.60208.C.Kenel,USA.60208.X.Yan,USA.60616.R.Shah,USA.60208.G J.Snyder,USA.60208.M.Grayson"
95,2019,Dec,Nature,The perks of actively contributing to a society,None.None.Elena.Schneider-Futschik
96,2019,Dec,Nature,What the United Kingdom's 'Brexit election' means for science,None.None.Jonathan.O'Callaghan
97,2019,12,Nature communications,Superhydrophobic hemostatic nanofiber composites for fast clotting and minimal adhesion,"China.510006.Zhe.Li,Switzerland.Zurich.Athanasios.Milionis,Singapore.117583.Yu.Zheng,Singapore.117583.Marcus.Yee,Switzerland.Zurich.Lukas.Codispoti,Singapore.117585.Freddie.Tan,Switzerland.Zurich.Dimos.Poulikakos,Singapore.117583.Choon Hwai.Yap"
98,2019,Dec,Nature,Malaria cases are falling worldwide,None.None.Giorgia.Guglielmi
99,2019,Dec,Nature,Chinese universities with military ties classed as 'risky' collaborators,None.None.Andrew.Silver
100,2019,Dec,Nature,"When I left, you did not ask me to stay",None.None.Steven.Fischer
101,2019,Dec,Nature,NASA images reveal crashed Indian Moon lander,None.None.T V.Padma
102,2019,Dec,Nature,From the archive,
103,2019,12,Nature biotechnology,Nature and biotechnology,
104,2019,12,Nature biotechnology,Drug pipeline 3Q19,Nature Biotechnology.Senior Editor.Laura.DeFrancesco
105,2019,12,Nature biotechnology,Top 20 translational researchers of 2018,"Nature Biotechnology.Business Editor.Brady.Huggett,USA.CA.Kathryn.Paisner"
106,2019,Dec,Nature biotechnology,Publisher Correction: Their lives in their hands,USA.MA.Malorye Allison.Branca
107,2019,12,Nature biotechnology,Targeted transcriptional modulation with type I CRISPR-Cas systems in human cells,"USA.NC.Adrian.Pickar-Oliver,USA.NC.Joshua B.Black,USA.NC.Mae M.Lewis,USA.NC.Kevin J.Mutchnick,USA.NC.Tyler S.Klann,USA.NC.Kylie A.Gilcrest,USA.NC.Madeleine J.Sitton,USA.NC.Christopher E.Nelson,USA.NC.Alejandro.Barrera,USA.NC.Luke C.Bartelt,USA.NC.Timothy E.Reddy,USA.NC.Chase L.Beisel,USA.NC.Rodolphe.Barrangou,USA.NC.Charles A.Gersbach"
108,2019,12,Nature chemistry,Weighing up superheavy elements,.Nature Chemistry.Anne.Pichon
109,2019,12,Nature chemistry,The Li-ions share,.Nature Chemistry.Gavin.Armstrong
110,2019,Dec,Nature chemical biology,Iodine goes viral,.Nature Chemical Biology.Caitlin.Deane
111,2019,Dec,Nature chemical biology,Choosing a mating site,.Nature Chemical Biology.Mirella.Bucci
112,2019,Dec,Nature chemical biology,A back-up plan,.Nature Chemical Biology.Grant.Miura
113,2019,Dec,Nature chemical biology,Relieving stress,.Nature Chemical Biology.Yiyun.Song
114,2019,Dec,Nature human behaviour,Inference crisis,.Nature Human Behaviour.Stavroula.Kousta
115,2019,Dec,Nature human behaviour,Predicting terror,.Nature Human Behaviour.Anne-Marike.Schiffer
116,2019,Dec,Nature human behaviour,Revealing employer preferences,.Nature Human Behaviour.Aisha.Bradshaw
117,2019,Dec,Nature human behaviour,700 years of Bronze Age inequality,.Nature Human Behaviour.Charlotte.Payne
118,2019,Dec,Nature immunology,γδ T cells support learning,.Nature Immunology.Zoltan.Fehervari
119,2019,Dec,Nature immunology,Histone lactylation,.Nature Immunology.Ioana.Visan
120,2019,Dec,Nature immunology,Early life encounters,.Nature Immunology.Laurie A.Dempsey
121,2019,Dec,Nature immunology,cDC2 subsets,.Nature Immunology.Ioana.Visan
122,2019,Dec,Nature immunology,T<sub>reg</sub> cells mend a broken heart,.Nature Immunology.Zoltan.Fehervari
123,2019,12,Nature materials,Black diamonds,.Nature Materials.Philip.Ball
124,2019,12,Nature materials,Soft dendritic microparticles with unusual adhesion and structuring properties,"USA.NC.Sangchul.Roh,USA.NC.Austin H.Williams,USA.NC.Rachel S.Bang,USA.NC.Simeon D.Stoyanov,USA.NC.Orlin D.Velev"
125,2019,12,Nature medicine,Immunotherapy for heart injury,.Nature Medicine.Hannah.Stower
126,2019,12,Nature medicine,A refocus on the rural landscape,.Nature Medicine.Hannah.Stower
127,2019,12,Nature medicine,Single-cell insights into neurology,.Nature Medicine.Hannah.Stower
128,2019,12,Nature medicine,Gut-brain communication,.Nature Medicine.Hannah.Stower
129,2019,12,Nature medicine,A new generation of immunotherapy,.Nature Medicine.Hannah.Stower
130,2019,12,Nature medicine,Machines match humans in image-based diagnoses,.Nature Medicine.Hannah.Stower
131,2019,12,Nature medicine,A new strategy for prostate cancer,.Nature Medicine.Hannah.Stower
132,2019,12,Nature medicine,Editing hope for a future cure,.Nature Medicine.Hannah.Stower
133,2019,12,Nature medicine,A mixed year for e-cigarettes,.Nature Medicine.Hannah.Stower
134,2019,12,Nature medicine,Delaying diabetes onset,.Nature Medicine.Hannah.Stower
135,2019,12,Nature metabolism,Mitochondrial haplotypes affect metabolic phenotypes in the Drosophila Genetic Reference Panel,"Switzerland.Lausanne.Roel P J.Bevers,Switzerland.Lausanne.Maria.Litovchenko,Switzerland.Lausanne.Adamandia.Kapopoulou,Switzerland.Lausanne.Virginie S.Braman,Switzerland.Lausanne.Matthew R.Robinson,Switzerland.Lausanne.Johan.Auwerx,Switzerland.Lausanne.Brian.Hollis,Switzerland.Lausanne.Bart.Deplancke"
136,2019,Dec,Nature methods,Inducing protein degradation using light,.Nature Methods.Arunima.Singh
137,2019,Dec,Nature methods,Vector integration at breaks,.Nature Methods.Lei.Tang
138,2019,Dec,Nature methods,Relating anatomy to transcriptome,.Nature Methods.Lei.Tang
139,2019,Dec,Nature methods,Detecting intracellular PPIs with CLEM,.Nature Methods.Nina.Vogt
140,2019,Dec,Nature methods,Modeling neurulation,.Nature Methods.Lin.Tang
141,2019,Dec,Nature methods,Polarized structured illumination microscopy,.Nature Methods.Rita.Strack
142,2019,Dec,Nature methods,Pose estimation with deep learning,.Nature Methods.Nina.Vogt
143,2019,Dec,Nature methods,Culturing HSPCs,.Nature Methods.Arunima.Singh
144,2019,12,Nature methods,Ligandable proteome mapping,.Nature Methods.Arunima.Singh
145,2019,12,Nature methods,A mouse blastocyst-like structure from scratch,.Nature Methods.Vesna.Todorovic
146,2019,12,Nature methods,Studying human lung infection in mice,.Nature Methods.Lin.Tang
147,2019,12,Nature methods,Super-resolution Raman imaging,.Nature Methods.Nina.Vogt
148,2019,12,Nature methods,Exploring the chemical space of the human microbiome,.Nature Methods.Lei.Tang
149,2019,12,Nature methods,"It's free imaging - label-free, that is",.Technology editor for Nature Methods.Vivien.Marx
150,2019,12,Nature methods,Juan C. Caicedo,.Nature Methods.Vivien.Marx
151,2019,Dec,Nature methods,Author Correction: Genome-wide high-throughput screening of T cell epitopes,.Nature Methods.Arunima.Singh
152,2019,12,Nature microbiology,Breakdown of Vibrio cholerae biofilm architecture induced by antibiotics disrupts community barrier function,"Germany.Marburg.Francisco.Díaz-Pascual,Germany.Marburg.Raimo.Hartmann,Germany.Marburg.Martin.Lempp,Germany.Marburg.Lucia.Vidakovic,USA.MA.Boya.Song,Germany.Marburg.Hannah.Jeckel,Germany.Gießen.Kai M.Thormann,USA.CA.Fitnat H.Yildiz,USA.MA.Jörn.Dunkel,Germany.Marburg.Hannes.Link,Germany.Marburg.Carey D.Nadell,Germany.Marburg.Knut.Drescher"
153,2019,12,Nature microbiology,BioID screen of Salmonella type 3 secreted effectors reveals host factors involved in vacuole positioning and stability during infection,"Canada.Ontario.Vanessa M.D'Costa,Canada.Ontario.Etienne.Coyaud,Canada.Ontario.Kirsten C.Boddy,Canada.Ontario.Estelle M N.Laurent,Canada.Ontario.Jonathan.St-Germain,Canada.Ontario.Taoyingnan.Li,Canada.Ontario.Sergio.Grinstein,Canada.Ontario.Brian.Raught,Canada.Ontario.John H.Brumell"
154,2019,12,Nature microbiology,Identifying residual hotspots and mapping lower respiratory infection morbidity and mortality in African children from 2000 to 2017,"USA.WA.Robert C.Reiner,USA.WA.Catherine A.Welgan,USA.WA.Daniel C.Casey,USA.WA.Christopher E.Troeger,USA.WA.Mathew M.Baumann,USA.WA.QuynhAnh P.Nguyen,USA.WA.Scott J.Swartz,USA.WA.Brigette F.Blacker,USA.WA.Aniruddha.Deshpande,USA.WA.Jonathan F.Mosser,USA.WA.Aaron E.Osgood-Zimmerman,USA.WA.Lucas.Earl,USA.WA.Laurie B.Marczak,USA.WA.Sandra B.Munro,USA.WA.Molly K.Miller-Petrie,USA.WA.Grant.Rodgers Kemp,USA.WA.Joseph.Frostad,USA.WA.Kirsten E.Wiens,USA.WA.Paulina A.Lindstedt,USA.WA.David M.Pigott,USA.WA.Laura.Dwyer-Lindgren,USA.WA.Jennifer M.Ross,USA.WA.Roy.Burstein,USA.WA.Nicholas.Graetz,USA.WA.Puja C.Rao,USA.WA.Ibrahim A.Khalil,USA.WA.Nicole.Davis Weaver,USA.WA.Sarah E.Ray,USA.WA.Ian.Davis,USA.WA.Tamer.Farag,UK.London.Oliver J.Brady,UK.Oxford.Moritz U G.Kraemer,USA.WA.David L.Smith,UK.London.Samir.Bhatt,UK.Oxford.Daniel J.Weiss,UK.Oxford.Peter W.Gething,USA.WA.Nicholas J.Kassebaum,USA.WA.Ali H.Mokdad,USA.WA.Christopher J L.Murray,USA.WA.Simon I.Hay"
155,2019,12,Nature neuroscience,Inception loops discover what excites neurons most using deep predictive models,"USA.TX.Edgar Y.Walker,USA.TX.Fabian H.Sinz,USA.TX.Erick.Cobos,USA.TX.Taliah.Muhammad,USA.TX.Emmanouil.Froudarakis,USA.TX.Paul G.Fahey,USA.TX.Alexander S.Ecker,USA.TX.Jacob.Reimer,USA.TX.Xaq.Pitkow,USA.TX.Andreas S.Tolias"
156,2019,Dec,Nature plants,Blades of microtubule scissors,.Nature Plants.Lei.Lei
157,2019,Dec,Nature plants,A time before ABA signalling,.Nature Plants.Guillaume.Tena
158,2019,Dec,Nature plants,Ever-increasing use,.Nature Plants.Ryan.Scarrow
159,2019,12,Nature plants,Nutrient scarcity as a selective pressure for mast seeding,"Belgium.Antwerp.M.Fernández-Martínez,USA.CO.I.Pearse,Spain.Barcelona.J.Sardans,Sweden.Gothenburg.F.Sayol,USA.NY.W D.Koenig,USA.IL.J M.LaMontagne,Poland.Poznań.M.Bogdziewicz,Italy.Rende.A.Collalti,UK.Liverpool.A.Hacket-Pain,Italy.Milan.G.Vacchiano,Spain.Barcelona.J M.Espelta,Spain.Barcelona.J.Peñuelas,Belgium.Antwerp.I A.Janssens"
160,2019,12,Nature reviews. Cancer,Every cell counts,.Nature Reviews Cancer.Ulrike.Harjes
161,2019,12,Nature reviews. Cancer,Controversies around epithelial-mesenchymal plasticity in cancer metastasis,"Australia.Queensland.Elizabeth D.Williams,USA.NY.Dingcheng.Gao,Australia.Western Australia.Andrew.Redfern,Australia.Queensland.Erik W.Thompson"
162,2019,12,Nature reviews. Cancer,PRC2-mediated MHC-I silencing drives immune evasion,.Nature Reviews Cancer.Conor A.Bradley
163,2019,12,Nature reviews. Cancer,Fungi complements cancer,.Nature Reviews Cancer.Anna.Dart
164,2019,12,Nature reviews. Cancer,Tumour cells co-opt synaptic signalling,.Nature Reviews Neuroscience.Natasha.Bray
165,2019,12,Nature reviews. Cardiology,NIRS to identify vulnerable plaques,.Nature Reviews Cardiology.Irene.Fernández-Ruiz
166,2019,12,Nature reviews. Cardiology,Prime time for ticagrelor monotherapy,.Nature Reviews Cardiology.Irene.Fernández-Ruiz
167,2019,12,Nature reviews. Cardiology,Benefit of polypills in a low socioeconomic community in the USA,.Nature Reviews Cardiology.Gregory B.Lim
168,2019,12,Nature reviews. Cardiology,Dapagliflozin - a breakthrough in the search for drugs to treat HFrEF,.Nature Reviews Cardiology.Karina.Huynh
169,2019,12,Nature reviews. Cardiology,CAR T cells combat cardiac fibrosis,.Nature Reviews Drug Discovery.Sarah.Crunkhorn
170,2019,Dec,Nature reviews. Cardiology,Bleeding linked with new diagnosis of cancer,.Nature Reviews Cardiology.Gregory B.Lim
171,2019,Dec,Nature reviews. Cardiology,Evolutionary adaptations of human hearts,.Nature Reviews Cardiology.Gregory B.Lim
172,2019,Dec,Nature reviews. Cardiology,Neurohormonal activation in HFpEF,.Nature Reviews Cardiology.Gregory B.Lim
173,2019,12,Nature reviews. Clinical oncology,A better AI-based tool for mesothelioma,.Nature Reviews Clinical Oncology.Diana.Romero
